jobID,Degree,Experience,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,Skill11,Skill12,Skill13,Skill14,Skill15,Skill16,Skill17,Skill18,Skill19,Skill20,Skill21,Skill22,Skill23,Skill24,Skill25,Skill26,Skill27,Skill28,Skill29
3960437366,undergraduate,,leadership,teamwork,java,communication,testing,linux,operating systems,unix,,,,,,,,,,,,,,,,,,,,,
3959113635,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959074448,,5.0,python,postgresql,git,linux,css,sql,,,,,,,,,,,,,,,,,,,,,,,
3959038586,,5.0,python,postgresql,git,linux,css,sql,,,,,,,,,,,,,,,,,,,,,,,
3955341104,undergraduate,5.0,python,react,css,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3958007467,undergraduate,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963179189,,,python,react,javascript,typescript,next.js,,,,,,,,,,,,,,,,,,,,,,,,
3962501143,undergraduate,5.0,python,algorithms,d3.js,rest,java,django,flask,aws,,,,,,,,,,,,,,,,,,,,,
3955247729,,,postgresql,jira,communication,gcp,aws,collaborative,collaboration,azure,mysql,,,,,,,,,,,,,,,,,,,,
3962197884,undergraduate,5.0,python,algorithms,d3.js,rest,java,django,flask,aws,,,,,,,,,,,,,,,,,,,,,
3962489940,,3.0,networking,java,problem solving,git,communication,security,linux,kubernetes,organized,rest,debugging,sql,,,,,,,,,,,,,,,,,
3960084902,,,react,javascript,communication,initiative,typescript,css,,,,,,,,,,,,,,,,,,,,,,,
3959087525,undergraduate,3.0,react,java,xml,docker,vue,testing,sass,kubernetes,oop,linux,aws,rest,mocha,node.js,mongodb,influxdb,verbal communication,sql,angular,communication,json,unix,soap,selenium,oracle,,,,
3962593785,,,devops,version control,bootstrap,git,sql,,,,,,,,,,,,,,,,,,,,,,,,
3961825433,undergraduate,7.0,spring,self-motivated,java,graphql,,,,,,,,,,,,,,,,,,,,,,,,,
3961564866,,5.0,scrum,rest,react,java,javascript,node.js,azure,typescript,,,,,,,,,,,,,,,,,,,,,
3958417181,undergraduate,5.0,python,algorithms,d3.js,rest,java,django,flask,aws,,,,,,,,,,,,,,,,,,,,,
3960091213,,,react,javascript,communication,initiative,typescript,css,,,,,,,,,,,,,,,,,,,,,,,
3958816699,,4.0,npm,react,figma,css,communication,git,written communication,javascript,ssh,presentation,html,interpersonal skills,,,,,,,,,,,,,,,,,
3955370829,,2.0,java,jira,jenkins,spring,git,gcp,rest,confluence,azure,,,,,,,,,,,,,,,,,,,,
3962591805,,4.0,python,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961727611,,,mysql,javascript,java,collaboration,communication,spring,,,,,,,,,,,,,,,,,,,,,,,
3960563149,,5.0,ci/cd,java,jenkins,testing,git,docker,gcp,linux,kubernetes,javascript,shell scripting,sql,,,,,,,,,,,,,,,,,
3961793647,,,resilient,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962401702,,1.0,scrum,react,javascript,problem solving,analytical,angular,typescript,,,,,,,,,,,,,,,,,,,,,,
3955406945,,,python,kubernetes,react,ci/cd,analytical,typescript,sql,,,,,,,,,,,,,,,,,,,,,,
3956161913,,,python,teamwork,react,analytical,rust,communication,gcp,aws,javascript,node.js,azure,,,,,,,,,,,,,,,,,,
3960084901,,,react,javascript,communication,initiative,typescript,css,,,,,,,,,,,,,,,,,,,,,,,
3961341898,,,html,react,ci/cd,bootstrap,angular,communication,self-motivated,scrum,rest,javascript,asp.net,azure,css,sql,,,,,,,,,,,,,,,
3954996391,,,python,fastapi,rest,javascript,django,testing,flask,typescript,,,,,,,,,,,,,,,,,,,,,
3957196923,,,python,react,javascript,java,,,,,,,,,,,,,,,,,,,,,,,,,
3960618075,,3.0,javascript,css,html,,,,,,,,,,,,,,,,,,,,,,,,,,
3962253230,,,collaboration,security,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958000831,,,python,tableau,java,django,flask,aws,,,,,,,,,,,,,,,,,,,,,,,
3962943717,undergraduate,,analytical,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953088222,,,analytical,time management,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960654936,undergraduate,3.0,html,react,ci/cd,angular,distributed systems,typescript,aws,javascript,azure,css,sql,,,,,,,,,,,,,,,,,,
3956001635,,,javascript,java,xml,version control,mongodb,sql,,,,,,,,,,,,,,,,,,,,,,,
3950263843,,5.0,scrum,devops,azure,testing,docker,kubernetes,sql,,,,,,,,,,,,,,,,,,,,,,
3959054922,,,analytical,angular,git,communication,typescript,soap,graphql,time management,scrum,rest,javascript,asp.net,oracle,presentation,sql,,,,,,,,,,,,,,
3963472820,,5.0,python,pandas,communication,machine learning,azure,scikit-learn,databricks,numpy,matplotlib,verbal communication,,,,,,,,,,,,,,,,,,,
3955564935,,3.0,laravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959584764,,2.0,python,scrum,react,javascript,ci/cd,typescript,next.js,,,,,,,,,,,,,,,,,,,,,,
3963042996,,,teamwork,security,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959716415,,,python,self-motivated,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964390500,,,algorithms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964838670,,3.0,python,html,react,redux,typescript,collaborative,rest,node.js,css,,,,,,,,,,,,,,,,,,,,
3953102971,,,rest,java,angular,spring,communication,soap,,,,,,,,,,,,,,,,,,,,,,,
3959989012,,,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955016614,,,python,react,javascript,java,,,,,,,,,,,,,,,,,,,,,,,,,
3954930345,,2.0,java,jira,jenkins,spring,git,gcp,rest,confluence,azure,,,,,,,,,,,,,,,,,,,,
3954903908,undergraduate,4.0,ci/cd,figma,react,vue,communication,cassandra,typescript,mentoring,graphql,node.js,mysql,sql,,,,,,,,,,,,,,,,,
3960440257,,,collaborative,docker,distributed systems,innovative,security,kubernetes,sql,,,,,,,,,,,,,,,,,,,,,,
3962522276,,5.0,ci/cd,java,jenkins,testing,git,docker,gcp,linux,kubernetes,javascript,shell scripting,sql,,,,,,,,,,,,,,,,,
3965342658,,,jasmine,java,jest,angular,typescript,javascript,node.js,karma,html,,,,,,,,,,,,,,,,,,,,
3957604638,postgraduate,,python,devops,tensorflow,pandas,scikit-learn,numpy,snowflake,sql,,,,,,,,,,,,,,,,,,,,,
3965747970,,,team player,testing,debugging,analytical,communication,negotiation,written communication,,,,,,,,,,,,,,,,,,,,,,
3965704775,undergraduate,3.0,scrum,react,jira,confluence,,,,,,,,,,,,,,,,,,,,,,,,,
3960472537,undergraduate,,kubernetes,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962906778,,,webpack,react,npm,redux,git,json,php,javascript,babel,,,,,,,,,,,,,,,,,,,,
3962502269,,3.0,python,scrum,hive,pyspark,mysql,integration tests,snowflake,aws,,,,,,,,,,,,,,,,,,,,,
3955013840,,,python,react,javascript,java,,,,,,,,,,,,,,,,,,,,,,,,,
3955454857,,,leadership,teamwork,java,analytical,communication,security,verbal communication,,,,,,,,,,,,,,,,,,,,,,
3964146232,,,html,react,vue,angular,communication,json,typescript,javascript,collaboration,jquery,css,sql,,,,,,,,,,,,,,,,,
3955289932,,,html,npm,react,webpack,ci/cd,vue,testing,angular,git,typescript,javascript,devops,asp.net,azure,css,sql,,,,,,,,,,,,,
3962943713,undergraduate,,analytical,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959713546,,,python,self-motivated,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959292027,,8.0,analytical,git,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939012449,,5.0,security,team player,interpersonal skills,,,,,,,,,,,,,,,,,,,,,,,,,,
3960577553,undergraduate,,python,java,communication,scala,verbal communication,,,,,,,,,,,,,,,,,,,,,,,,
3939281719,,,html,react,unit tests,testing,typescript,next.js,node.js,scrum,javascript,devops,version control,debugging,azure,css,,,,,,,,,,,,,,,
3963169391,,5.0,python,java,pytest,selenium,testing,,,,,,,,,,,,,,,,,,,,,,,,
3964717029,,,python,java,pytest,selenium,,,,,,,,,,,,,,,,,,,,,,,,,
3962463250,,,javascript,java,css,mysql,self-motivated,html,sql,,,,,,,,,,,,,,,,,,,,,,
3961132563,,,python,spark,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3959048600,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958022899,,,azure,angular,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3965333305,,,collaborative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943857368,postgraduate,,python,java,tensorflow,pandas,communication,scala,big data,machine learning,jupyter,aws,spark,hive,hadoop,sql,,,,,,,,,,,,,,,
3954540441,,2.0,python,docker,distributed systems,big data,machine learning,terraform,kubernetes,aws,azure,databricks,sql,,,,,,,,,,,,,,,,,,
3956153517,,,python,communication,git,big data,gcp,machine learning,aws,power bi,algorithms,spark,azure,salesforce,analytical,interpersonal skills,sql,,,,,,,,,,,,,,
3945967687,postgraduate,4.0,python,testing,big data,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,
3963074447,,3.0,python,analytical,creative,pyspark,testing,big data,machine learning,snowflake,aws,azure,databricks,sql,,,,,,,,,,,,,,,,,
3925388815,,,testing,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959634877,undergraduate,,python,machine learning,aws,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3965619394,,,python,analytical,azure,testing,power bi,sql,,,,,,,,,,,,,,,,,,,,,,,
3956335254,,5.0,python,tableau,communication,azure,power bi,machine learning,snowflake,sql,,,,,,,,,,,,,,,,,,,,,
3948447352,undergraduate,1.0,python,fastapi,docker,aws,,,,,,,,,,,,,,,,,,,,,,,,,
3959283256,,,resilient,creative,adaptable,initiative,critical thinking,,,,,,,,,,,,,,,,,,,,,,,,
3956348393,,,jenkins,docker,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,,
3938742601,graduate,3.0,python,spark,tableau,azure,power bi,machine learning,snowflake,sql,,,,,,,,,,,,,,,,,,,,,
3958521944,undergraduate,,python,keras,tensorflow,pandas,communication,gcp,machine learning,algorithms,collaboration,scikit-learn,numpy,pytorch,,,,,,,,,,,,,,,,,
3963678819,,5.0,python,collaborative,algorithms,pandas,scikit-learn,numpy,jupyter,sql,,,,,,,,,,,,,,,,,,,,,
3960670364,postgraduate,7.0,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961766693,,1.0,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960531538,,,python,collaboration,communication,problem solving,big data,machine learning,pytorch,sql,,,,,,,,,,,,,,,,,,,,,
3953021907,postgraduate,5.0,python,analytical,tensorflow,pandas,communication,machine learning,algorithms,debugging,scikit-learn,numpy,pytorch,,,,,,,,,,,,,,,,,,
3961821698,,8.0,python,algorithms,creative,empathy,analytical,,,,,,,,,,,,,,,,,,,,,,,,
3949182232,,,python,artificial intelligence,tensorflow,machine learning,pytorch,,,,,,,,,,,,,,,,,,,,,,,,
3959851424,postgraduate,3.0,algorithms,python,golang,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,
3816858237,postgraduate,,python,tensorflow,machine learning,pytorch,,,,,,,,,,,,,,,,,,,,,,,,,
3963216807,postgraduate,3.0,fastapi,hugging face,pandas,docker,git,kubernetes,aws,graphql,numpy,pytorch,sql,keras,tensorflow,machine learning,azure,,,,,,,,,,,,,,
3964654187,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964652515,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960516191,undergraduate,3.0,python,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947422429,undergraduate,10.0,analytical,communication,python,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3961683014,,2.0,distributed systems,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955636621,,,scrum,ci/cd,machine learning,aws,,,,,,,,,,,,,,,,,,,,,,,,,
3954177494,,,written communication,communication,analytical,testing,machine learning,soap,graphql,,,,,,,,,,,,,,,,,,,,,,
3955865190,,,python,communication,git,big data,gcp,machine learning,aws,power bi,algorithms,spark,azure,salesforce,analytical,interpersonal skills,sql,,,,,,,,,,,,,,
3964658026,,2.0,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956380984,,,python,distributed systems,collaborative,java,,,,,,,,,,,,,,,,,,,,,,,,,
3961676859,,2.0,distributed systems,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952996057,,,python,collaborative,collaboration,aws,jira,slack,snowflake,,,,,,,,,,,,,,,,,,,,,,
3956381919,,,python,distributed systems,collaborative,java,,,,,,,,,,,,,,,,,,,,,,,,,
3964354151,,,algorithms,azure,databricks,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,
3960942232,,8.0,python,communication,written communication,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3964155941,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925158601,postgraduate,5.0,python,leadership,analytical,communication,sql,,,,,,,,,,,,,,,,,,,,,,,,
3956386258,,,python,distributed systems,collaborative,java,,,,,,,,,,,,,,,,,,,,,,,,,
3961758172,,2.0,python,tableau,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3956459091,,,leadership,collaboration,machine learning,foundation,,,,,,,,,,,,,,,,,,,,,,,,,
3964653246,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962462135,,2.0,python,tensorflow,communication,git,machine learning,collaborative,collaboration,version control,pytorch,,,,,,,,,,,,,,,,,,,,
3959885159,,1.0,python,algorithms,leadership,tensorflow,analytical,machine learning,pytorch,sql,,,,,,,,,,,,,,,,,,,,,
3964653247,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960271408,,2.0,react,tensorflow,vue,angular,docker,communication,kubernetes,aws,written communication,node.js,collaborative,azure,computer vision,django,flask,pytorch,,,,,,,,,,,,,
3960099973,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3954240903,,5.0,python,creative,pyspark,unit tests,integration tests,snowflake,aws,scrum,hive,mysql,,,,,,,,,,,,,,,,,,,
3954769661,,2.0,testing,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960972376,,2.0,algorithms,data structures,artificial intelligence,tensorflow,machine learning,,,,,,,,,,,,,,,,,,,,,,,,
3960172775,,2.0,algorithms,data structures,artificial intelligence,tensorflow,machine learning,,,,,,,,,,,,,,,,,,,,,,,,
3959709203,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3960088504,,,react,javascript,communication,initiative,typescript,css,,,,,,,,,,,,,,,,,,,,,,,
3960472475,undergraduate,,kubernetes,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956584846,,2.0,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963342362,,5.0,ci/cd,java,docker,spring,git,terraform,security,kubernetes,aws,communication,rest,devops,javascript,version control,azure,,,,,,,,,,,,,,
3959820138,,,python,collaborative,collaboration,aws,jira,slack,snowflake,,,,,,,,,,,,,,,,,,,,,,
3956584824,,2.0,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959264369,,2.0,react,communication,typescript,aws,critical thinking,,,,,,,,,,,,,,,,,,,,,,,,
3953055069,,,python,networking,written communication,communication,,,,,,,,,,,,,,,,,,,,,,,,,
3956398351,,4.0,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959705996,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3959767792,,,python,java,analytical,communication,sql,,,,,,,,,,,,,,,,,,,,,,,,
3953525460,,5.0,python,creative,pyspark,unit tests,integration tests,snowflake,aws,scrum,hive,mysql,,,,,,,,,,,,,,,,,,,
3959707889,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3960301314,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3959704960,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3962584998,,,python,ci/cd,docker,kubernetes,linux,ansible,puppet,chef,ruby,,,,,,,,,,,,,,,,,,,,
3963051791,,,python,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918435656,,,gcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959705947,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3965374573,,,python,networking,ci/cd,docker,terraform,machine learning,kubernetes,linux,ansible,aws,jupyter,dynamodb,http,devops,chef,dns,bash,,,,,,,,,,,,
3960647279,,2.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962665070,,1.0,javascript,css,oop,foundation,testing,html,,,,,,,,,,,,,,,,,,,,,,,
3956149867,,5.0,python,analytical,jenkins,testing,big data,gcp,hadoop,collaborative,spark,hive,django,sql,,,,,,,,,,,,,,,,,
3960303270,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3959705935,,,azure,docker,testing,machine learning,kubernetes,aws,,,,,,,,,,,,,,,,,,,,,,,
3964227993,undergraduate,2.0,python,tableau,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3963462527,undergraduate,3.0,python,matlab,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3961719215,,,python,devops,azure,databricks,terraform,powershell,power bi,,,,,,,,,,,,,,,,,,,,,,
3962595436,,6.0,python,ci/cd,docker,terraform,linux,ansible,kubernetes,puppet,chef,,,,,,,,,,,,,,,,,,,,
3959282925,,,python,networking,ci/cd,git,security,linux,devops,debugging,powershell,,,,,,,,,,,,,,,,,,,,
3959339609,,,collaborative,written communication,communication,,,,,,,,,,,,,,,,,,,,,,,,,,
3964165635,,,python,ci/cd,docker,kubernetes,linux,ansible,puppet,chef,ruby,,,,,,,,,,,,,,,,,,,,
3960097005,,,python,networking,devops,linux,,,,,,,,,,,,,,,,,,,,,,,,,
3959496529,,,python,networking,devops,linux,,,,,,,,,,,,,,,,,,,,,,,,,
3963064826,,,python,ci/cd,java,docker,testing,cloud security,terraform,security,kubernetes,aws,owasp,tcp/ip,azure,dns,threat modeling,,,,,,,,,,,,,,
3958454144,,,collaboration,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963293549,,,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962169790,undergraduate,,teamwork,react,css,angular,git,communication,javascript,version control,html,,,,,,,,,,,,,,,,,,,,
3963157450,,,team player,analytical,communication,negotiation,written communication,,,,,,,,,,,,,,,,,,,,,,,,
3963348538,,10.0,javascript,react,oracle,angular,html,,,,,,,,,,,,,,,,,,,,,,,,
3954177998,undergraduate,5.0,ci/cd,java,docker,angular,git,typescript,javascript,node.js,,,,,,,,,,,,,,,,,,,,,
3959508342,,,ci/cd,java,jenkins,testing,angular,spring,git,soap,devops,oracle,mongodb,,,,,,,,,,,,,,,,,,
3959764800,,,scrum,react,xml,angular,gcp,,,,,,,,,,,,,,,,,,,,,,,,
3956438100,,3.0,react,java,redux,css,ci/cd,testing,spring,communication,redshift,next.js,aws,rest,javascript,dynamodb,html,sql,,,,,,,,,,,,,
3961317180,,5.0,creative,team player,communication,distributed systems,gcp,organized,detail-oriented,typescript,sql,,,,,,,,,,,,,,,,,,,,
3963209920,,4.0,vue,angular,react,testing,,,,,,,,,,,,,,,,,,,,,,,,,
3961303387,,5.0,devops,ci/cd,react,testing,security,oop,sql,,,,,,,,,,,,,,,,,,,,,,
3960099851,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3958561168,undergraduate,,xml,jira,communication,power bi,linux,php,javascript,jquery,azure,css,sql,,,,,,,,,,,,,,,,,,
3963175956,,,python,oracle cloud,leadership,react,ci/cd,gcp,typescript,next.js,aws,mentoring,kubernetes,owasp,oracle,websockets,,,,,,,,,,,,,,,
3961568441,,5.0,teamwork,react,redux,css,angular,git,typescript,javascript,html,,,,,,,,,,,,,,,,,,,,
3963014054,,3.0,react,typescript,figma,,,,,,,,,,,,,,,,,,,,,,,,,,
3954284892,,8.0,python,mysql,react,java,redux,typescript,oop,rest,node.js,mongodb,,,,,,,,,,,,,,,,,,,
3964707185,,5.0,python,html,npm,java,redux,express,communication,git,typescript,aws,collaboration,javascript,http,version control,css,,,,,,,,,,,,,,
3959715454,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3959712481,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3965706015,,10.0,html,spring,react,devops,,,,,,,,,,,,,,,,,,,,,,,,,
3960300847,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3963334968,,10.0,java,jenkins,angular,spring,git,db2,typescript,docker,communication,rest,javascript,sql,,,,,,,,,,,,,,,,,
3959664063,,5.0,html,teamwork,react,javascript,redux,git,typescript,css,,,,,,,,,,,,,,,,,,,,,
3962951573,,,ci/cd,java,jenkins,testing,angular,spring,git,soap,devops,oracle,,,,,,,,,,,,,,,,,,,
3959713459,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3955861712,,,react,typescript,node.js,,,,,,,,,,,,,,,,,,,,,,,,,,
3960306231,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3960085950,,,react,mentoring,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958887610,,,leadership,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965390285,undergraduate,5.0,react,jenkins,docker,git,communication,angular,kubernetes,aws,oop,typescript,devops,version control,azure,mongodb,,,,,,,,,,,,,,,
3959713446,,,docker,rest,security,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,
3955075233,,,teamwork,react,java,css,spring,git,communication,aws,javascript,version control,html,sql,,,,,,,,,,,,,,,,,
3959572305,,,python,ci/cd,java,docker,terraform,aws,next.js,php,javascript,ruby,,,,,,,,,,,,,,,,,,,
3959210070,,,javascript,css,html,,,,,,,,,,,,,,,,,,,,,,,,,,
3960176810,,,collaborative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955991670,,6.0,ruby,testing,react,rails,,,,,,,,,,,,,,,,,,,,,,,,,
3960296990,,4.0,python,react,communication,git,typescript,aws,collaboration,redis,version control,django,mysql,flask,,,,,,,,,,,,,,,,,
3955781077,,,ci/cd,redux,jira,jest,testing,angular,playwright,jenkins,typescript,communication,written communication,,,,,,,,,,,,,,,,,,
3955857417,,8.0,react,java,ci/cd,docker,spring,javascript,devops,oracle,css,,,,,,,,,,,,,,,,,,,,
3846423439,,,java,foundation,bootstrap,spring,testing,security,linux,javascript,jquery,oracle,perl,sql,,,,,,,,,,,,,,,,,
3964844069,,3.0,python,html,react,redux,typescript,collaborative,rest,node.js,css,,,,,,,,,,,,,,,,,,,,
3959601968,,5.0,react,java,docker,spring,git,typescript,oop,aws,django,kubernetes,rest,collaboration,verbal communication,python,ci/cd,communication,terraform,security,scrum,azure,bash,,,,,,,,
3962392754,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3963312332,,,unit tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956433468,,5.0,react,java,redux,css,ci/cd,testing,spring,communication,redshift,next.js,aws,rest,javascript,dynamodb,html,sql,,,,,,,,,,,,,
3961559066,,10.0,leadership,networking,react,ci/cd,postgresql,express,jest,git,security,typescript,machine learning,azure,cypress,,,,,,,,,,,,,,,,
3965195085,,6.0,gulp,npm,react,bootstrap,vue,testing,javascript,jquery,verbal communication,css,jasmine,ci/cd,jenkins,angular,jest,communication,selenium,cypress,html,,,,,,,,,,
3959599068,,7.0,html,teamwork,react,javascript,redux,git,typescript,css,,,,,,,,,,,,,,,,,,,,,
3964652720,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959911676,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3954917279,,,terraform,collaboration,jira,confluence,,,,,,,,,,,,,,,,,,,,,,,,,
3962130018,,,javascript,es6,aws,,,,,,,,,,,,,,,,,,,,,,,,,,
3959687241,,7.0,php,db2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946650670,undergraduate,5.0,docker,git,collaborative,javascript,devops,azure,asp.net,oracle,virtualization,powershell,bash,sql,,,,,,,,,,,,,,,,,
3963324827,,10.0,react,java,ci/cd,angular,spring,devops,oracle,css,,,,,,,,,,,,,,,,,,,,,
3959960740,,3.0,python,postgresql,communication,git,typescript,javascript,devops,collaboration,mysql,presentation,sql,,,,,,,,,,,,,,,,,,
3960524894,,3.0,react,java,vue,git,gcp,collaborative,javascript,node.js,css,sql,python,communication,angular,json,scrum,version control,asp.net,azure,html,,,,,,,,,,
3959910742,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3959255779,,,ci/cd,java,bootstrap,angular,spring,kubernetes,typescript,devops,azure,,,,,,,,,,,,,,,,,,,,
3954160506,,3.0,react,ci/cd,team player,vue,angular,bootstrap,problem solving,communication,typescript,testing,javascript,redis,azure,verbal communication,css,sql,,,,,,,,,,,,,
3856007894,,,collaborative,creative,written communication,communication,,,,,,,,,,,,,,,,,,,,,,,,,
3960530103,,3.0,react,java,vue,git,gcp,collaborative,javascript,node.js,css,sql,python,communication,angular,json,scrum,version control,asp.net,azure,html,,,,,,,,,,
3805488091,,5.0,react,ci/cd,team player,creative,communication,typescript,aws,mentoring,javascript,collaboration,node.js,,,,,,,,,,,,,,,,,,
3939438902,,10.0,html,ci/cd,java,jenkins,angular,spring,communication,unix,linux,mentoring,javascript,jquery,oracle,mongodb,css,sql,,,,,,,,,,,,,
3963230428,,3.0,react,java,vue,git,gcp,collaborative,javascript,node.js,css,sql,python,communication,angular,json,scrum,version control,asp.net,azure,html,,,,,,,,,,
3953751658,,10.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964813960,,5.0,proactive,communication,self-motivated,organized,verbal communication,,,,,,,,,,,,,,,,,,,,,,,,
3954474803,,10.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961564867,,1.0,incident response,security,communication,,,,,,,,,,,,,,,,,,,,,,,,,,
3962245944,,,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960732783,,5.0,analytical,communication,security,,,,,,,,,,,,,,,,,,,,,,,,,,
3961482314,,5.0,python,firewall,networking,network security,encryption,security,http,tcp/ip,smtp,dns,,,,,,,,,,,,,,,,,,,
3952758144,,,collaborative,team player,communication,verbal communication,sql,,,,,,,,,,,,,,,,,,,,,,,,
3953829712,,,http,tcp/ip,smtp,,,,,,,,,,,,,,,,,,,,,,,,,,
3928323306,,5.0,https,ftp,communication,security,written communication,collaborative,http,smtp,analytical,dns,,,,,,,,,,,,,,,,,,,
3949787910,,3.0,golang,communication,encryption,security,verbal communication,sql,,,,,,,,,,,,,,,,,,,,,,,
3961265200,undergraduate,5.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955041540,,5.0,communication,self-motivated,salesforce,,,,,,,,,,,,,,,,,,,,,,,,,,
3965698421,undergraduate,5.0,power bi,written communication,communication,sql,,,,,,,,,,,,,,,,,,,,,,,,,
